38.81183746064329,-77.11329140993192
38.81183746064329,-77.10970444641411
38.81183746064329,-77.10611748289631
38.81183746064329,-77.1025305193785
38.81183746064329,-77.0989435558607
38.81183746064329,-77.0953565923429
38.81183746064329,-77.09176962882509
38.81183746064329,-77.08818266530729
38.81183746064329,-77.08459570178948
38.81183746064329,-77.08100873827168
38.81183746064329,-77.07742177475387
38.81183746064329,-77.07383481123607
38.81183746064329,-77.07024784771826
38.81183746064329,-77.06666088420046
38.81183746064329,-77.06307392068265
38.81183746064329,-77.05948695716485
38.81183746064329,-77.05589999364705
38.81183746064329,-77.05231303012924
38.81183746064329,-77.04872606661144
38.81183746064329,-77.04513910309363
38.81183746064329,-77.04155213957583
38.81183746064329,-77.03796517605802
38.81183746064329,-77.03437821254022
38.81183746064329,-77.03079124902241
38.81183746064329,-77.02720428550461
38.81183746064329,-77.0236173219868
38.81183746064329,-77.020030358469
38.81183746064329,-77.0164433949512
38.81183746064329,-77.01285643143339
38.81183746064329,-77.00926946791559
38.81183746064329,-77.00568250439778
38.81183746064329,-77.00209554087998
38.81183746064329,-76.99850857736217
38.81183746064329,-76.99492161384437
38.81183746064329,-76.99133465032656
38.81183746064329,-76.98774768680876
38.81183746064329,-76.98416072329096
38.81183746064329,-76.98057375977315
38.81183746064329,-76.97698679625535
38.81183746064329,-76.97339983273754
38.81183746064329,-76.96981286921974
38.81183746064329,-76.96622590570193
38.81183746064329,-76.96263894218413
38.81183746064329,-76.95905197866632
38.81183746064329,-76.95546501514852
38.81183746064329,-76.95187805163071
38.81183746064329,-76.94829108811291
38.81183746064329,-76.9447041245951
38.81183746064329,-76.9411171610773
38.81183746064329,-76.9375301975595
38.81183746064329,-76.93394323404169
38.81183746064329,-76.93035627052389
38.81183746064329,-76.92676930700608
38.81183746064329,-76.92318234348828
38.81183746064329,-76.91959537997047
38.81183746064329,-76.91600841645267
38.81183746064329,-76.91242145293486
38.81462505485504,-77.11329140993192
38.81462505485504,-77.10970444641411
38.81462505485504,-77.10611748289631
38.81462505485504,-77.1025305193785
38.81462505485504,-77.0989435558607
38.81462505485504,-77.0953565923429
38.81462505485504,-77.09176962882509
38.81462505485504,-77.08818266530729
38.81462505485504,-77.08459570178948
38.81462505485504,-77.08100873827168
38.81462505485504,-77.07742177475387
38.81462505485504,-77.07383481123607
38.81462505485504,-77.07024784771826
38.81462505485504,-77.06666088420046
38.81462505485504,-77.06307392068265
38.81462505485504,-77.05948695716485
38.81462505485504,-77.05589999364705
38.81462505485504,-77.05231303012924
38.81462505485504,-77.04872606661144
38.81462505485504,-77.04513910309363
38.81462505485504,-77.04155213957583
38.81462505485504,-77.03796517605802
38.81462505485504,-77.03437821254022
38.81462505485504,-77.03079124902241
